,filename,fold,target,category,esc10,src_file,take
1502,"['4-161579-A-40.wav', '4-161127-A-10.wav', '4-185575-C-20.wav']",4,"[5, 6, 3]","['helicopter', 'rain', 'crying_baby']",True,"[161579, 161127, 185575]","['A', 'A', 'C']"
1503,"['4-161579-A-40.wav', '4-164021-A-1.wav', '4-185619-A-21.wav']",4,"[5, 7, 9]","['helicopter', 'rooster', 'sneezing']",True,"[161579, 164021, 185619]","['A', 'A', 'A']"
1504,"['4-161579-A-40.wav', '4-156844-A-21.wav', '4-192236-A-0.wav']",4,"[5, 9, 4]","['helicopter', 'sneezing', 'dog']",True,"[161579, 156844, 192236]","['A', 'A', 'A']"
1505,"['4-161579-A-40.wav', '4-157611-A-41.wav', '4-184575-A-0.wav']",4,"[5, 0, 4]","['helicopter', 'chainsaw', 'dog']",True,"[161579, 157611, 184575]","['A', 'A', 'A']"
1506,"['4-161579-B-40.wav', '4-160999-A-10.wav', '4-185575-C-20.wav']",4,"[5, 6, 3]","['helicopter', 'rain', 'crying_baby']",True,"[161579, 160999, 185575]","['B', 'A', 'C']"
1507,"['4-161579-B-40.wav', '4-125929-A-40.wav', '4-181563-A-12.wav']",4,"[5, 5, 2]","['helicopter', 'helicopter', 'crackling_fire']",True,"[161579, 125929, 181563]","['B', 'A', 'A']"
1508,"['4-161579-B-40.wav', '4-149294-B-41.wav', '4-183992-A-0.wav']",4,"[5, 0, 4]","['helicopter', 'chainsaw', 'dog']",True,"[161579, 149294, 183992]","['B', 'B', 'A']"
1509,"['4-161579-B-40.wav', '4-163264-A-10.wav', '4-185575-C-20.wav']",4,"[5, 6, 3]","['helicopter', 'rain', 'crying_baby']",True,"[161579, 163264, 185575]","['B', 'A', 'C']"
1510,"['4-161579-B-40.wav', '4-157611-B-41.wav', '4-184575-A-0.wav']",4,"[5, 0, 4]","['helicopter', 'chainsaw', 'dog']",True,"[161579, 157611, 184575]","['B', 'B', 'A']"
1511,"['4-161579-B-40.wav', '4-157611-A-41.wav', '4-167077-B-20.wav']",4,"[5, 0, 3]","['helicopter', 'chainsaw', 'crying_baby']",True,"[161579, 157611, 167077]","['B', 'A', 'B']"
1512,"['4-163264-A-10.wav', '4-149294-A-41.wav', '4-167077-C-20.wav']",4,"[6, 0, 3]","['rain', 'chainsaw', 'crying_baby']",True,"[163264, 149294, 167077]","['A', 'A', 'C']"
1513,"['4-163264-A-10.wav', '4-157297-A-21.wav', '4-177250-A-10.wav']",4,"[6, 9, 6]","['rain', 'sneezing', 'rain']",True,"[163264, 157297, 177250]","['A', 'A', 'A']"
1514,"['4-163264-A-10.wav', '4-157611-A-41.wav', '4-180380-A-10.wav']",4,"[6, 0, 6]","['rain', 'chainsaw', 'rain']",True,"[163264, 157611, 180380]","['A', 'A', 'A']"
1515,"['4-163264-A-10.wav', '4-164021-A-1.wav', '4-185619-A-21.wav']",4,"[6, 7, 9]","['rain', 'rooster', 'sneezing']",True,"[163264, 164021, 185619]","['A', 'A', 'A']"
1516,"['4-163264-A-10.wav', '4-125929-A-40.wav', '4-181563-A-12.wav']",4,"[6, 5, 2]","['rain', 'helicopter', 'crackling_fire']",True,"[163264, 125929, 181563]","['A', 'A', 'A']"
1517,"['4-163264-A-10.wav', '4-156843-A-21.wav', '4-191687-A-0.wav']",4,"[6, 9, 4]","['rain', 'sneezing', 'dog']",True,"[163264, 156843, 191687]","['A', 'A', 'A']"
1518,"['4-164021-A-1.wav', '4-156844-A-21.wav', '4-183487-A-1.wav']",4,"[7, 9, 7]","['rooster', 'sneezing', 'rooster']",True,"[164021, 156844, 183487]","['A', 'A', 'A']"
1519,"['4-164021-A-1.wav', '4-157297-A-21.wav', '4-188033-A-38.wav']",4,"[7, 9, 1]","['rooster', 'sneezing', 'clock_tick']",True,"[164021, 157297, 188033]","['A', 'A', 'A']"
1520,"['4-164021-A-1.wav', '4-156843-A-21.wav', '4-195497-B-11.wav']",4,"[7, 9, 8]","['rooster', 'sneezing', 'sea_waves']",True,"[164021, 156843, 195497]","['A', 'A', 'B']"
1521,"['4-164021-A-1.wav', '4-157297-A-21.wav', '4-161579-A-40.wav']",4,"[7, 9, 5]","['rooster', 'sneezing', 'helicopter']",True,"[164021, 157297, 161579]","['A', 'A', 'A']"
1522,"['4-164021-A-1.wav', '4-161579-A-40.wav', '4-183992-A-0.wav']",4,"[7, 5, 4]","['rooster', 'helicopter', 'dog']",True,"[164021, 161579, 183992]","['A', 'A', 'A']"
1523,"['4-164021-A-1.wav', '4-161579-B-40.wav', '4-177250-A-10.wav']",4,"[7, 5, 6]","['rooster', 'helicopter', 'rain']",True,"[164021, 161579, 177250]","['A', 'B', 'A']"
1524,"['4-164064-A-1.wav', '4-156843-A-21.wav', '4-195497-B-11.wav']",4,"[7, 9, 8]","['rooster', 'sneezing', 'sea_waves']",True,"[164064, 156843, 195497]","['A', 'A', 'B']"
1525,"['4-164064-A-1.wav', '4-157297-A-21.wav', '4-59579-A-20.wav']",4,"[7, 9, 3]","['rooster', 'sneezing', 'crying_baby']",True,"[164064, 157297, 59579]","['A', 'A', 'A']"
1526,"['4-164064-A-1.wav', '4-161579-A-40.wav', '4-167077-B-20.wav']",4,"[7, 5, 3]","['rooster', 'helicopter', 'crying_baby']",True,"[164064, 161579, 167077]","['A', 'A', 'B']"
1527,"['4-164064-A-1.wav', '4-149294-B-41.wav', '4-164661-B-12.wav']",4,"[7, 0, 2]","['rooster', 'chainsaw', 'crackling_fire']",True,"[164064, 149294, 164661]","['A', 'B', 'B']"
1528,"['4-164064-A-1.wav', '4-149294-B-41.wav', '4-183992-A-0.wav']",4,"[7, 0, 4]","['rooster', 'chainsaw', 'dog']",True,"[164064, 149294, 183992]","['A', 'B', 'A']"
1529,"['4-164064-A-1.wav', '4-125929-A-40.wav', '4-177250-A-10.wav']",4,"[7, 5, 6]","['rooster', 'helicopter', 'rain']",True,"[164064, 125929, 177250]","['A', 'A', 'A']"
1530,"['4-164064-B-1.wav', '4-125929-A-40.wav', '4-164064-A-1.wav']",4,"[7, 5, 7]","['rooster', 'helicopter', 'rooster']",True,"[164064, 125929, 164064]","['B', 'A', 'A']"
1531,"['4-164064-B-1.wav', '4-161579-B-40.wav', '4-171519-A-21.wav']",4,"[7, 5, 9]","['rooster', 'helicopter', 'sneezing']",True,"[164064, 161579, 171519]","['B', 'B', 'A']"
1532,"['4-164064-B-1.wav', '4-161127-A-10.wav', '4-157297-A-21.wav']",4,"[7, 6, 9]","['rooster', 'rain', 'sneezing']",True,"[164064, 161127, 157297]","['B', 'A', 'A']"
1533,"['4-164064-B-1.wav', '4-157297-A-21.wav', '4-161579-A-40.wav']",4,"[7, 9, 5]","['rooster', 'sneezing', 'helicopter']",True,"[164064, 157297, 161579]","['B', 'A', 'A']"
1534,"['4-164064-B-1.wav', '4-125929-A-40.wav', '4-181865-A-38.wav']",4,"[7, 5, 1]","['rooster', 'helicopter', 'clock_tick']",True,"[164064, 125929, 181865]","['B', 'A', 'A']"
1535,"['4-164064-B-1.wav', '4-157611-B-41.wav', '4-164859-A-1.wav']",4,"[7, 0, 7]","['rooster', 'chainsaw', 'rooster']",True,"[164064, 157611, 164859]","['B', 'B', 'A']"
1536,"['4-164064-C-1.wav', '4-161579-B-40.wav', '4-182369-A-12.wav']",4,"[7, 5, 2]","['rooster', 'helicopter', 'crackling_fire']",True,"[164064, 161579, 182369]","['C', 'B', 'A']"
1537,"['4-164064-C-1.wav', '4-157297-A-21.wav', '4-188033-A-38.wav']",4,"[7, 9, 1]","['rooster', 'sneezing', 'clock_tick']",True,"[164064, 157297, 188033]","['C', 'A', 'A']"
1538,"['4-164064-C-1.wav', '4-161579-B-40.wav', '4-171519-A-21.wav']",4,"[7, 5, 9]","['rooster', 'helicopter', 'sneezing']",True,"[164064, 161579, 171519]","['C', 'B', 'A']"
1539,"['4-164064-C-1.wav', '4-157611-A-41.wav', '4-170247-B-12.wav']",4,"[7, 0, 2]","['rooster', 'chainsaw', 'crackling_fire']",True,"[164064, 157611, 170247]","['C', 'A', 'B']"
1540,"['4-164064-C-1.wav', '4-163264-A-10.wav', '4-164064-C-1.wav']",4,"[7, 6, 7]","['rooster', 'rain', 'rooster']",True,"[164064, 163264, 164064]","['C', 'A', 'C']"
1541,"['4-164064-C-1.wav', '4-161127-A-10.wav', '4-164661-A-12.wav']",4,"[7, 6, 2]","['rooster', 'rain', 'crackling_fire']",True,"[164064, 161127, 164661]","['C', 'A', 'A']"
1542,"['4-164206-A-10.wav', '4-156843-A-21.wav', '4-181865-A-38.wav']",4,"[6, 9, 1]","['rain', 'sneezing', 'clock_tick']",True,"[164206, 156843, 181865]","['A', 'A', 'A']"
1543,"['4-164206-A-10.wav', '4-157297-A-21.wav', '4-177250-A-10.wav']",4,"[6, 9, 6]","['rain', 'sneezing', 'rain']",True,"[164206, 157297, 177250]","['A', 'A', 'A']"
1544,"['4-164206-A-10.wav', '4-161579-A-40.wav', '4-157297-A-21.wav']",4,"[6, 5, 9]","['rain', 'helicopter', 'sneezing']",True,"[164206, 161579, 157297]","['A', 'A', 'A']"
1545,"['4-164206-A-10.wav', '4-161579-B-40.wav', '4-180380-A-10.wav']",4,"[6, 5, 6]","['rain', 'helicopter', 'rain']",True,"[164206, 161579, 180380]","['A', 'B', 'A']"
1546,"['4-164206-A-10.wav', '4-157611-A-41.wav', '4-184575-A-0.wav']",4,"[6, 0, 4]","['rain', 'chainsaw', 'dog']",True,"[164206, 157611, 184575]","['A', 'A', 'A']"
1547,"['4-164206-A-10.wav', '4-157297-A-21.wav', '4-59579-A-20.wav']",4,"[6, 9, 3]","['rain', 'sneezing', 'crying_baby']",True,"[164206, 157297, 59579]","['A', 'A', 'A']"
1548,"['4-164661-A-12.wav', '4-125929-A-40.wav', '4-177250-A-10.wav']",4,"[2, 5, 6]","['crackling_fire', 'helicopter', 'rain']",True,"[164661, 125929, 177250]","['A', 'A', 'A']"
1549,"['4-164661-A-12.wav', '4-125929-A-40.wav', '4-181865-A-38.wav']",4,"[2, 5, 1]","['crackling_fire', 'helicopter', 'clock_tick']",True,"[164661, 125929, 181865]","['A', 'A', 'A']"
1550,"['4-164661-A-12.wav', '4-161579-B-40.wav', '4-182613-A-11.wav']",4,"[2, 5, 8]","['crackling_fire', 'helicopter', 'sea_waves']",True,"[164661, 161579, 182613]","['A', 'B', 'A']"
1551,"['4-164661-A-12.wav', '4-157611-A-41.wav', '4-180380-A-10.wav']",4,"[2, 0, 6]","['crackling_fire', 'chainsaw', 'rain']",True,"[164661, 157611, 180380]","['A', 'A', 'A']"
1552,"['4-164661-A-12.wav', '4-161579-B-40.wav', '4-180380-A-10.wav']",4,"[2, 5, 6]","['crackling_fire', 'helicopter', 'rain']",True,"[164661, 161579, 180380]","['A', 'B', 'A']"
1553,"['4-164661-A-12.wav', '4-164021-A-1.wav', '4-157297-A-21.wav']",4,"[2, 7, 9]","['crackling_fire', 'rooster', 'sneezing']",True,"[164661, 164021, 157297]","['A', 'A', 'A']"
1554,"['4-164661-B-12.wav', '4-149294-B-41.wav', '4-164661-A-12.wav']",4,"[2, 0, 2]","['crackling_fire', 'chainsaw', 'crackling_fire']",True,"[164661, 149294, 164661]","['B', 'B', 'A']"
1555,"['4-164661-B-12.wav', '4-160999-A-10.wav', '4-182369-A-12.wav']",4,"[2, 6, 2]","['crackling_fire', 'rain', 'crackling_fire']",True,"[164661, 160999, 182369]","['B', 'A', 'A']"
1556,"['4-164661-B-12.wav', '4-160999-A-10.wav', '4-59579-B-20.wav']",4,"[2, 6, 3]","['crackling_fire', 'rain', 'crying_baby']",True,"[164661, 160999, 59579]","['B', 'A', 'B']"
1557,"['4-164661-B-12.wav', '4-160999-A-10.wav', '4-185575-B-20.wav']",4,"[2, 6, 3]","['crackling_fire', 'rain', 'crying_baby']",True,"[164661, 160999, 185575]","['B', 'A', 'B']"
1558,"['4-164661-B-12.wav', '4-164021-A-1.wav', '4-185619-A-21.wav']",4,"[2, 7, 9]","['crackling_fire', 'rooster', 'sneezing']",True,"[164661, 164021, 185619]","['B', 'A', 'A']"
1559,"['4-164661-B-12.wav', '4-156843-A-21.wav', '4-165823-B-41.wav']",4,"[2, 9, 0]","['crackling_fire', 'sneezing', 'chainsaw']",True,"[164661, 156843, 165823]","['B', 'A', 'B']"
1560,"['4-164859-A-1.wav', '4-161579-B-40.wav', '4-182613-A-11.wav']",4,"[7, 5, 8]","['rooster', 'helicopter', 'sea_waves']",True,"[164859, 161579, 182613]","['A', 'B', 'A']"
1561,"['4-164859-A-1.wav', '4-161579-B-40.wav', '4-171519-A-21.wav']",4,"[7, 5, 9]","['rooster', 'helicopter', 'sneezing']",True,"[164859, 161579, 171519]","['A', 'B', 'A']"
1562,"['4-164859-A-1.wav', '4-149294-A-41.wav', '4-167077-C-20.wav']",4,"[7, 0, 3]","['rooster', 'chainsaw', 'crying_baby']",True,"[164859, 149294, 167077]","['A', 'A', 'C']"
1563,"['4-164859-A-1.wav', '4-156843-A-21.wav', '4-191687-A-0.wav']",4,"[7, 9, 4]","['rooster', 'sneezing', 'dog']",True,"[164859, 156843, 191687]","['A', 'A', 'A']"
1564,"['4-164859-A-1.wav', '4-161127-A-10.wav', '4-175000-B-40.wav']",4,"[7, 6, 5]","['rooster', 'rain', 'helicopter']",True,"[164859, 161127, 175000]","['A', 'A', 'B']"
1565,"['4-164859-A-1.wav', '4-157611-B-41.wav', '4-185575-C-20.wav']",4,"[7, 0, 3]","['rooster', 'chainsaw', 'crying_baby']",True,"[164859, 157611, 185575]","['A', 'B', 'C']"
1566,"['4-165823-A-41.wav', '4-149294-A-41.wav', '4-164859-A-1.wav']",4,"[0, 0, 7]","['chainsaw', 'chainsaw', 'rooster']",True,"[165823, 149294, 164859]","['A', 'A', 'A']"
1567,"['4-165823-A-41.wav', '4-125929-A-40.wav', '4-59579-A-20.wav']",4,"[0, 5, 3]","['chainsaw', 'helicopter', 'crying_baby']",True,"[165823, 125929, 59579]","['A', 'A', 'A']"
1568,"['4-165823-A-41.wav', '4-156843-A-21.wav', '4-181865-A-38.wav']",4,"[0, 9, 1]","['chainsaw', 'sneezing', 'clock_tick']",True,"[165823, 156843, 181865]","['A', 'A', 'A']"
1569,"['4-165823-A-41.wav', '4-157297-A-21.wav', '4-170078-A-1.wav']",4,"[0, 9, 7]","['chainsaw', 'sneezing', 'rooster']",True,"[165823, 157297, 170078]","['A', 'A', 'A']"
1570,"['4-165823-A-41.wav', '4-161127-A-10.wav', '4-181035-A-38.wav']",4,"[0, 6, 1]","['chainsaw', 'rain', 'clock_tick']",True,"[165823, 161127, 181035]","['A', 'A', 'A']"
1571,"['4-165823-A-41.wav', '4-161127-A-10.wav', '4-164661-A-12.wav']",4,"[0, 6, 2]","['chainsaw', 'rain', 'crackling_fire']",True,"[165823, 161127, 164661]","['A', 'A', 'A']"
1572,"['4-165823-B-41.wav', '4-157611-A-41.wav', '4-161579-A-40.wav']",4,"[0, 0, 5]","['chainsaw', 'chainsaw', 'helicopter']",True,"[165823, 157611, 161579]","['B', 'A', 'A']"
1573,"['4-165823-B-41.wav', '4-149294-B-41.wav', '4-183992-A-0.wav']",4,"[0, 0, 4]","['chainsaw', 'chainsaw', 'dog']",True,"[165823, 149294, 183992]","['B', 'B', 'A']"
1574,"['4-165823-B-41.wav', '4-149294-B-41.wav', '4-164661-A-12.wav']",4,"[0, 0, 2]","['chainsaw', 'chainsaw', 'crackling_fire']",True,"[165823, 149294, 164661]","['B', 'B', 'A']"
1575,"['4-165823-B-41.wav', '4-161127-A-10.wav', '4-181035-A-38.wav']",4,"[0, 6, 1]","['chainsaw', 'rain', 'clock_tick']",True,"[165823, 161127, 181035]","['B', 'A', 'A']"
1576,"['4-165823-B-41.wav', '4-163264-A-10.wav', '4-164064-C-1.wav']",4,"[0, 6, 7]","['chainsaw', 'rain', 'rooster']",True,"[165823, 163264, 164064]","['B', 'A', 'C']"
1577,"['4-165823-B-41.wav', '4-161579-A-40.wav', '4-194711-A-38.wav']",4,"[0, 5, 1]","['chainsaw', 'helicopter', 'clock_tick']",True,"[165823, 161579, 194711]","['B', 'A', 'A']"
1578,"['4-166661-A-10.wav', '4-157611-B-41.wav', '4-194754-A-0.wav']",4,"[6, 0, 4]","['rain', 'chainsaw', 'dog']",True,"[166661, 157611, 194754]","['A', 'B', 'A']"
1579,"['4-166661-A-10.wav', '4-160999-A-10.wav', '4-185575-B-20.wav']",4,"[6, 6, 3]","['rain', 'rain', 'crying_baby']",True,"[166661, 160999, 185575]","['A', 'A', 'B']"
1580,"['4-166661-A-10.wav', '4-161127-A-10.wav', '4-157297-A-21.wav']",4,"[6, 6, 9]","['rain', 'rain', 'sneezing']",True,"[166661, 161127, 157297]","['A', 'A', 'A']"
1581,"['4-166661-A-10.wav', '4-157611-A-41.wav', '4-180380-A-10.wav']",4,"[6, 0, 6]","['rain', 'chainsaw', 'rain']",True,"[166661, 157611, 180380]","['A', 'A', 'A']"
1582,"['4-166661-A-10.wav', '4-161579-A-40.wav', '4-183992-A-0.wav']",4,"[6, 5, 4]","['rain', 'helicopter', 'dog']",True,"[166661, 161579, 183992]","['A', 'A', 'A']"
1583,"['4-166661-A-10.wav', '4-161579-A-40.wav', '4-157297-A-21.wav']",4,"[6, 5, 9]","['rain', 'helicopter', 'sneezing']",True,"[166661, 161579, 157297]","['A', 'A', 'A']"
1584,"['4-167063-A-11.wav', '4-156843-A-21.wav', '4-195497-B-11.wav']",4,"[8, 9, 8]","['sea_waves', 'sneezing', 'sea_waves']",True,"[167063, 156843, 195497]","['A', 'A', 'B']"
1585,"['4-167063-A-11.wav', '4-161579-A-40.wav', '4-183992-A-0.wav']",4,"[8, 5, 4]","['sea_waves', 'helicopter', 'dog']",True,"[167063, 161579, 183992]","['A', 'A', 'A']"
1586,"['4-167063-A-11.wav', '4-125929-A-40.wav', '4-181563-A-12.wav']",4,"[8, 5, 2]","['sea_waves', 'helicopter', 'crackling_fire']",True,"[167063, 125929, 181563]","['A', 'A', 'A']"
1587,"['4-167063-A-11.wav', '4-125929-A-40.wav', '4-59579-A-20.wav']",4,"[8, 5, 3]","['sea_waves', 'helicopter', 'crying_baby']",True,"[167063, 125929, 59579]","['A', 'A', 'A']"
1588,"['4-167063-A-11.wav', '4-156843-A-21.wav', '4-191687-A-0.wav']",4,"[8, 9, 4]","['sea_waves', 'sneezing', 'dog']",True,"[167063, 156843, 191687]","['A', 'A', 'A']"
1589,"['4-167063-A-11.wav', '4-149294-A-41.wav', '4-170078-A-1.wav']",4,"[8, 0, 7]","['sea_waves', 'chainsaw', 'rooster']",True,"[167063, 149294, 170078]","['A', 'A', 'A']"
1590,"['4-167063-B-11.wav', '4-156844-A-21.wav', '4-191327-A-38.wav']",4,"[8, 9, 1]","['sea_waves', 'sneezing', 'clock_tick']",True,"[167063, 156844, 191327]","['B', 'A', 'A']"
1591,"['4-167063-B-11.wav', '4-161579-A-40.wav', '4-183992-A-0.wav']",4,"[8, 5, 4]","['sea_waves', 'helicopter', 'dog']",True,"[167063, 161579, 183992]","['B', 'A', 'A']"
1592,"['4-167063-B-11.wav', '4-161579-A-40.wav', '4-157297-A-21.wav']",4,"[8, 5, 9]","['sea_waves', 'helicopter', 'sneezing']",True,"[167063, 161579, 157297]","['B', 'A', 'A']"
1593,"['4-167063-B-11.wav', '4-164021-A-1.wav', '4-157297-A-21.wav']",4,"[8, 7, 9]","['sea_waves', 'rooster', 'sneezing']",True,"[167063, 164021, 157297]","['B', 'A', 'A']"
1594,"['4-167063-B-11.wav', '4-161127-A-10.wav', '4-185575-C-20.wav']",4,"[8, 6, 3]","['sea_waves', 'rain', 'crying_baby']",True,"[167063, 161127, 185575]","['B', 'A', 'C']"
1595,"['4-167063-B-11.wav', '4-157611-A-41.wav', '4-170247-B-12.wav']",4,"[8, 0, 2]","['sea_waves', 'chainsaw', 'crackling_fire']",True,"[167063, 157611, 170247]","['B', 'A', 'B']"
1596,"['4-167063-C-11.wav', '4-149294-B-41.wav', '4-183992-A-0.wav']",4,"[8, 0, 4]","['sea_waves', 'chainsaw', 'dog']",True,"[167063, 149294, 183992]","['C', 'B', 'A']"
1597,"['4-167063-C-11.wav', '4-160999-A-10.wav', '4-185575-C-20.wav']",4,"[8, 6, 3]","['sea_waves', 'rain', 'crying_baby']",True,"[167063, 160999, 185575]","['C', 'A', 'C']"
1598,"['4-167063-C-11.wav', '4-149294-A-41.wav', '4-167077-C-20.wav']",4,"[8, 0, 3]","['sea_waves', 'chainsaw', 'crying_baby']",True,"[167063, 149294, 167077]","['C', 'A', 'C']"
1599,"['4-167063-C-11.wav', '4-149294-A-41.wav', '4-170078-A-1.wav']",4,"[8, 0, 7]","['sea_waves', 'chainsaw', 'rooster']",True,"[167063, 149294, 170078]","['C', 'A', 'A']"
1600,"['4-167063-C-11.wav', '4-160999-A-10.wav', '4-185575-B-20.wav']",4,"[8, 6, 3]","['sea_waves', 'rain', 'crying_baby']",True,"[167063, 160999, 185575]","['C', 'A', 'B']"
1601,"['4-167063-C-11.wav', '4-157611-B-41.wav', '4-194754-A-0.wav']",4,"[8, 0, 4]","['sea_waves', 'chainsaw', 'dog']",True,"[167063, 157611, 194754]","['C', 'B', 'A']"
1602,"['4-167077-A-20.wav', '4-156843-A-21.wav', '4-194711-A-38.wav']",4,"[3, 9, 1]","['crying_baby', 'sneezing', 'clock_tick']",True,"[167077, 156843, 194711]","['A', 'A', 'A']"
1603,"['4-167077-A-20.wav', '4-149294-A-41.wav', '4-183487-A-1.wav']",4,"[3, 0, 7]","['crying_baby', 'chainsaw', 'rooster']",True,"[167077, 149294, 183487]","['A', 'A', 'A']"
1604,"['4-167077-A-20.wav', '4-163264-A-10.wav', '4-164064-B-1.wav']",4,"[3, 6, 7]","['crying_baby', 'rain', 'rooster']",True,"[167077, 163264, 164064]","['A', 'A', 'B']"
1605,"['4-167077-A-20.wav', '4-149294-B-41.wav', '4-207124-A-0.wav']",4,"[3, 0, 4]","['crying_baby', 'chainsaw', 'dog']",True,"[167077, 149294, 207124]","['A', 'B', 'A']"
1606,"['4-167077-A-20.wav', '4-125929-A-40.wav', '4-181865-A-38.wav']",4,"[3, 5, 1]","['crying_baby', 'helicopter', 'clock_tick']",True,"[167077, 125929, 181865]","['A', 'A', 'A']"
1607,"['4-167077-A-20.wav', '4-156843-A-21.wav', '4-191687-A-0.wav']",4,"[3, 9, 4]","['crying_baby', 'sneezing', 'dog']",True,"[167077, 156843, 191687]","['A', 'A', 'A']"
1608,"['4-167077-B-20.wav', '4-160999-A-10.wav', '4-185575-C-20.wav']",4,"[3, 6, 3]","['crying_baby', 'rain', 'crying_baby']",True,"[167077, 160999, 185575]","['B', 'A', 'C']"
1609,"['4-167077-B-20.wav', '4-149294-B-41.wav', '4-207124-A-0.wav']",4,"[3, 0, 4]","['crying_baby', 'chainsaw', 'dog']",True,"[167077, 149294, 207124]","['B', 'B', 'A']"
1610,"['4-167077-B-20.wav', '4-149294-A-41.wav', '4-167077-A-20.wav']",4,"[3, 0, 3]","['crying_baby', 'chainsaw', 'crying_baby']",True,"[167077, 149294, 167077]","['B', 'A', 'A']"
1611,"['4-167077-B-20.wav', '4-161579-B-40.wav', '4-177250-A-10.wav']",4,"[3, 5, 6]","['crying_baby', 'helicopter', 'rain']",True,"[167077, 161579, 177250]","['B', 'B', 'A']"
1612,"['4-167077-B-20.wav', '4-156843-A-21.wav', '4-165823-B-41.wav']",4,"[3, 9, 0]","['crying_baby', 'sneezing', 'chainsaw']",True,"[167077, 156843, 165823]","['B', 'A', 'B']"
1613,"['4-167077-B-20.wav', '4-163264-A-10.wav', '4-164661-B-12.wav']",4,"[3, 6, 2]","['crying_baby', 'rain', 'crackling_fire']",True,"[167077, 163264, 164661]","['B', 'A', 'B']"
1614,"['4-167077-C-20.wav', '4-161579-B-40.wav', '4-182613-A-11.wav']",4,"[3, 5, 8]","['crying_baby', 'helicopter', 'sea_waves']",True,"[167077, 161579, 182613]","['C', 'B', 'A']"
1615,"['4-167077-C-20.wav', '4-160999-A-10.wav', '4-185575-C-20.wav']",4,"[3, 6, 3]","['crying_baby', 'rain', 'crying_baby']",True,"[167077, 160999, 185575]","['C', 'A', 'C']"
1616,"['4-167077-C-20.wav', '4-157611-A-41.wav', '4-175000-A-40.wav']",4,"[3, 0, 5]","['crying_baby', 'chainsaw', 'helicopter']",True,"[167077, 157611, 175000]","['C', 'A', 'A']"
1617,"['4-167077-C-20.wav', '4-156843-A-21.wav', '4-181865-A-38.wav']",4,"[3, 9, 1]","['crying_baby', 'sneezing', 'clock_tick']",True,"[167077, 156843, 181865]","['C', 'A', 'A']"
1618,"['4-167077-C-20.wav', '4-149294-A-41.wav', '4-164859-A-1.wav']",4,"[3, 0, 7]","['crying_baby', 'chainsaw', 'rooster']",True,"[167077, 149294, 164859]","['C', 'A', 'A']"
1619,"['4-167077-C-20.wav', '4-157611-B-41.wav', '4-164064-B-1.wav']",4,"[3, 0, 7]","['crying_baby', 'chainsaw', 'rooster']",True,"[167077, 157611, 164064]","['C', 'B', 'B']"
1620,"['4-167642-A-21.wav', '4-156843-A-21.wav', '4-181563-A-12.wav']",4,"[9, 9, 2]","['sneezing', 'sneezing', 'crackling_fire']",True,"[167642, 156843, 181563]","['A', 'A', 'A']"
1621,"['4-167642-A-21.wav', '4-156843-A-21.wav', '4-181865-A-38.wav']",4,"[9, 9, 1]","['sneezing', 'sneezing', 'clock_tick']",True,"[167642, 156843, 181865]","['A', 'A', 'A']"
1622,"['4-167642-A-21.wav', '4-149294-B-41.wav', '4-170247-B-12.wav']",4,"[9, 0, 2]","['sneezing', 'chainsaw', 'crackling_fire']",True,"[167642, 149294, 170247]","['A', 'B', 'B']"
1623,"['4-167642-A-21.wav', '4-161579-A-40.wav', '4-194711-A-38.wav']",4,"[9, 5, 1]","['sneezing', 'helicopter', 'clock_tick']",True,"[167642, 161579, 194711]","['A', 'A', 'A']"
1624,"['4-167642-A-21.wav', '4-160999-A-10.wav', '4-182369-A-12.wav']",4,"[9, 6, 2]","['sneezing', 'rain', 'crackling_fire']",True,"[167642, 160999, 182369]","['A', 'A', 'A']"
1625,"['4-167642-A-21.wav', '4-160999-A-10.wav', '4-185575-B-20.wav']",4,"[9, 6, 3]","['sneezing', 'rain', 'crying_baby']",True,"[167642, 160999, 185575]","['A', 'A', 'B']"
1626,"['4-169127-A-41.wav', '4-149294-A-41.wav', '4-167077-C-20.wav']",4,"[0, 0, 3]","['chainsaw', 'chainsaw', 'crying_baby']",True,"[169127, 149294, 167077]","['A', 'A', 'C']"
1627,"['4-169127-A-41.wav', '4-157297-A-21.wav', '4-59579-A-20.wav']",4,"[0, 9, 3]","['chainsaw', 'sneezing', 'crying_baby']",True,"[169127, 157297, 59579]","['A', 'A', 'A']"
1628,"['4-169127-A-41.wav', '4-157611-A-41.wav', '4-167077-B-20.wav']",4,"[0, 0, 3]","['chainsaw', 'chainsaw', 'crying_baby']",True,"[169127, 157611, 167077]","['A', 'A', 'B']"
1629,"['4-169127-A-41.wav', '4-157611-B-41.wav', '4-160999-A-10.wav']",4,"[0, 0, 6]","['chainsaw', 'chainsaw', 'rain']",True,"[169127, 157611, 160999]","['A', 'B', 'A']"
1630,"['4-169127-A-41.wav', '4-160999-A-10.wav', '4-182369-A-12.wav']",4,"[0, 6, 2]","['chainsaw', 'rain', 'crackling_fire']",True,"[169127, 160999, 182369]","['A', 'A', 'A']"
1631,"['4-169127-A-41.wav', '4-160999-A-10.wav', '4-185575-C-20.wav']",4,"[0, 6, 3]","['chainsaw', 'rain', 'crying_baby']",True,"[169127, 160999, 185575]","['A', 'A', 'C']"
